"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxPercentDD","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"54",24.8736111111111,107,95,375.256724755686,317.524764822603,1.4067606792677,3,50,15.0865398304815,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/65/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"59",24.8736111111111,107,95,434.930435719419,317.524764822603,1.4067606792677,3,50,17.485616936623,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/90/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"51",24.8736111111111,106,93,401.318969234768,315.428483850627,1.4067606792677,3,50,16.1343267546503,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/50/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"61",24.8736111111111,105,93,465.709258108473,317.524764822603,1.4067606792677,3,50,18.7230256205316,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/100/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"35",24.8736111111111,102,92,379.299335432739,172.691344365548,1.39847418507613,2,50,15.2490659172244,"SEQ","AUDCAD","5 mins","40/50/2/1/60/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"23",24.8736111111111,100,90,456.567154254409,160.754441119298,1.45743623716462,2,50,18.3554833359302,"SEQ","AUDCAD","30 mins","40/50/4/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"64",24.8736111111111,104,90,424.64762570886,509.858456421565,1.46643977203942,3,50,17.0722145575062,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/15/2.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"5",24.8736111111111,75,69,377.567570284692,209.191702744208,1.71917497733454,2,50,15.1794433304471,"SEQ","AUDCAD","5 mins","70/50/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"7",24.8736111111111,71,67,395.069375525505,198.705448245933,1.6631703387768,2,50,15.8830727778415,"SEQ","AUDCAD","5 mins","90/50/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"9",24.8736111111111,61,58,374.576021857855,94.8006678581674,1.6631703387768,2,50,15.0591733618659,"SEQ","AUDCAD","5 mins","110/50/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
